CustomerID,Recency,Frequency,Monetary,Cluster,Segment
13885.0,280,1,107.65,1,Low Value
13894.0,312,1,160.85,1,Low Value
13901.0,248,1,1561.0900000000001,1,Low Value
13904.0,303,1,131.52,1,Low Value
13914.0,275,1,321.07,1,Low Value
13917.0,339,1,65.38,1,Low Value
13931.0,216,2,1237.53,1,Low Value
13938.0,244,1,71.66,1,Low Value
13939.0,343,1,184.5,1,Low Value
13947.0,215,1,90.6,1,Low Value
13959.0,282,2,337.44,1,Low Value
13963.0,253,3,548.86,1,Low Value
13982.0,455,1,428.6,1,Low Value
13984.0,217,3,689.38,1,Low Value
13989.0,215,1,369.40999999999997,1,Low Value
14001.0,698,1,301.24,1,Low Value
14004.0,246,2,957.0,1,Low Value
14016.0,338,1,976.58,1,Low Value
14019.0,305,1,416.24,1,Low Value
14023.0,282,2,584.07,1,Low Value
14034.0,218,2,473.90999999999997,1,Low Value
14037.0,425,1,111.8,1,Low Value
14044.0,284,1,173.74,1,Low Value
14049.0,248,1,226.93,1,Low Value
14054.0,215,1,92.46,1,Low Value
14075.0,213,1,316.78,1,Low Value
14076.0,306,1,122.47,1,Low Value
14082.0,425,1,182.25,1,Low Value
14088.0,278,4,12777.66,1,Low Value
14092.0,276,4,1013.25,1,Low Value
14098.0,275,1,147.35,1,Low Value
14102.0,243,2,467.8,1,Low Value
14107.0,246,3,1288.15,1,Low Value
14126.0,302,1,62.5,1,Low Value
14133.0,306,2,287.64,1,Low Value
14142.0,698,1,311.81,1,Low Value
14146.0,333,1,1225.16,1,Low Value
14149.0,281,1,446.62,1,Low Value
14150.0,244,1,352.46000000000004,1,Low Value
14159.0,216,3,1231.43,1,Low Value
14171.0,305,1,363.79,1,Low Value
14173.0,250,1,114.04,1,Low Value
14176.0,517,1,159.55,1,Low Value
14177.0,216,2,191.33,1,Low Value
14184.0,245,1,452.89,1,Low Value
14193.0,276,1,430.85,1,Low Value
14195.0,341,1,828.4,1,Low Value
14199.0,220,1,185.39999999999998,1,Low Value
14210.0,254,2,668.61,1,Low Value
14211.0,246,1,220.04000000000002,1,Low Value
14219.0,213,1,89.94,1,Low Value
14221.0,254,3,1102.8,1,Low Value
14235.0,218,2,1538.31,1,Low Value
14236.0,666,1,189.3,1,Low Value
14237.0,698,1,161.0,1,Low Value
14245.0,250,1,688.35,1,Low Value
14256.0,425,1,523.86,1,Low Value
14285.0,303,1,300.6,1,Low Value
14287.0,333,1,93.35,1,Low Value
14290.0,276,1,728.5,1,Low Value
14304.0,340,1,383.45,1,Low Value
14332.0,245,1,466.3,1,Low Value
14333.0,276,1,415.2,1,Low Value
14335.0,246,1,359.25,1,Low Value
14338.0,338,1,8.25,1,Low Value
14340.0,220,1,134.7,1,Low Value
14345.0,334,1,108.97999999999999,1,Low Value
14355.0,455,1,174.4,1,Low Value
14377.0,339,1,302.45,1,Low Value
14389.0,215,2,1043.46,1,Low Value
14393.0,219,1,67.95,1,Low Value
14396.0,215,2,487.99,1,Low Value
14411.0,312,1,1063.0,1,Low Value
14413.0,364,1,122.7,1,Low Value
14420.0,335,1,387.52,1,Low Value
14423.0,220,1,265.2,1,Low Value
14428.0,275,2,710.71,1,Low Value
14436.0,305,1,89.06,1,Low Value
14437.0,455,1,63.0,1,Low Value
14440.0,333,2,1273.95,1,Low Value
14443.0,312,2,608.4,1,Low Value
14447.0,252,1,265.0,1,Low Value
14448.0,424,1,102.35000000000001,1,Low Value
14453.0,308,1,119.93,1,Low Value
14457.0,312,1,113.64,1,Low Value
14460.0,312,1,30.0,1,Low Value
14463.0,305,1,220.2,1,Low Value
14473.0,311,1,85.0,1,Low Value
14479.0,455,1,174.4,1,Low Value
14483.0,283,1,137.1,1,Low Value
14485.0,334,1,165.75,1,Low Value
14488.0,276,1,1064.28,1,Low Value
14491.0,667,1,127.2,1,Low Value
14496.0,343,2,538.8100000000001,1,Low Value
14497.0,284,1,475.37,1,Low Value
14506.0,245,3,1250.45,1,Low Value
14512.0,219,1,148.95999999999998,1,Low Value
14515.0,220,3,1349.07,1,Low Value
14528.0,303,1,364.21999999999997,1,Low Value
14540.0,284,1,195.9,1,Low Value
14546.0,221,2,1061.28,1,Low Value
14549.0,343,1,289.24,1,Low Value
14565.0,216,1,538.8000000000001,1,Low Value
14567.0,337,1,800.76,1,Low Value
14570.0,252,2,218.06,1,Low Value
14576.0,666,1,35.400000000000006,1,Low Value
14577.0,364,1,346.90000000000003,1,Low Value
14589.0,639,1,39.75,1,Low Value
14594.0,302,2,379.83,1,Low Value
14597.0,339,1,165.1,1,Low Value
14607.0,275,1,1000.0,1,Low Value
14620.0,342,1,235.35,1,Low Value
14629.0,213,1,354.18,1,Low Value
14636.0,275,1,309.66,1,Low Value
14644.0,276,1,643.26,1,Low Value
14655.0,333,2,1173.47,1,Low Value
14656.0,342,1,133.11,1,Low Value
14658.0,243,1,124.01,1,Low Value
14670.0,252,2,411.53,1,Low Value
14682.0,219,1,31.200000000000003,1,Low Value
14697.0,220,2,188.60999999999999,1,Low Value
14723.0,275,3,419.39,1,Low Value
14729.0,698,1,313.49,1,Low Value
14740.0,342,1,521.1,1,Low Value
14741.0,667,1,184.5,1,Low Value
14747.0,251,1,328.2,1,Low Value
14759.0,213,1,755.12,1,Low Value
14768.0,247,1,133.20000000000002,1,Low Value
14776.0,219,1,214.56,1,Low Value
14778.0,247,2,730.86,1,Low Value
14779.0,252,1,38.0,1,Low Value
14788.0,302,1,310.99,1,Low Value
14798.0,312,1,75.68,1,Low Value
14804.0,333,1,353.27,1,Low Value
14813.0,578,2,155.43,1,Low Value
14815.0,275,2,778.5,1,Low Value
14821.0,486,1,48.800000000000004,1,Low Value
14850.0,343,1,325.75,1,Low Value
14856.0,275,2,308.11,1,Low Value
14865.0,302,2,52.2,1,Low Value
14869.0,333,1,334.39,1,Low Value
14886.0,341,1,364.8,1,Low Value
14891.0,219,1,449.38,1,Low Value
14896.0,455,1,257.22,1,Low Value
14905.0,218,1,307.6,1,Low Value
14931.0,213,1,198.4,1,Low Value
14932.0,455,1,363.53,1,Low Value
14934.0,311,1,828.84,1,Low Value
14937.0,337,1,759.56,1,Low Value
14947.0,337,1,178.5,1,Low Value
14948.0,250,2,360.76,1,Low Value
14960.0,333,1,132.97,1,Low Value
14965.0,246,2,599.0,1,Low Value
14970.0,304,2,917.06,1,Low Value
14971.0,244,2,500.21,1,Low Value
14972.0,278,1,114.77,1,Low Value
14974.0,303,1,114.39,1,Low Value
14987.0,455,1,163.2,1,Low Value
14995.0,252,2,233.23000000000002,1,Low Value
15002.0,224,2,893.15,1,Low Value
15007.0,279,1,156.91,1,Low Value
15010.0,244,1,308.94,1,Low Value
15012.0,698,1,191.06,1,Low Value
15018.0,334,3,496.21000000000004,1,Low Value
15028.0,333,2,300.67,1,Low Value
15032.0,486,2,2770.6,1,Low Value
15048.0,215,3,315.97,1,Low Value
15060.0,333,1,16.61,1,Low Value
15065.0,303,1,299.38,1,Low Value
15067.0,311,1,848.05,1,Low Value
15070.0,667,1,106.2,1,Low Value
15081.0,215,2,191.45,1,Low Value
15087.0,283,1,306.94,1,Low Value
15088.0,276,1,864.19,1,Low Value
15090.0,253,1,381.32,1,Low Value
15091.0,276,1,480.71,1,Low Value
15093.0,224,2,1844.13,1,Low Value
15097.0,213,1,248.08,1,Low Value
15101.0,333,1,215.25,1,Low Value
15104.0,311,1,374.64,1,Low Value
15105.0,276,1,541.03,1,Low Value
15110.0,217,1,206.9,1,Low Value
15123.0,302,1,1129.84,1,Low Value
15124.0,339,1,90.75,1,Low Value
15127.0,215,1,406.53,1,Low Value
15129.0,217,2,509.7,1,Low Value
15145.0,212,2,580.59,1,Low Value
15164.0,254,2,648.26,1,Low Value
15165.0,698,1,487.75,1,Low Value
15172.0,333,1,376.1,1,Low Value
15179.0,341,1,102.0,1,Low Value
15180.0,517,1,87.5,1,Low Value
15181.0,245,1,254.48,1,Low Value
15197.0,341,1,216.75,1,Low Value
15203.0,343,1,211.94,1,Low Value
15205.0,247,1,476.29999999999995,1,Low Value
15215.0,246,1,300.04,1,Low Value
15220.0,252,1,316.11,1,Low Value
15221.0,486,1,403.25,1,Low Value
15223.0,251,1,300.85,1,Low Value
15224.0,364,1,11.6,1,Low Value
15226.0,312,1,154.41,1,Low Value
15228.0,245,2,2133.2599999999998,1,Low Value
15244.0,215,2,631.57,1,Low Value
15245.0,219,1,486.24,1,Low Value
15254.0,247,1,300.36,1,Low Value
15255.0,245,1,890.85,1,Low Value
15257.0,342,1,317.15,1,Low Value
15266.0,224,1,119.3,1,Low Value
15274.0,213,1,332.58000000000004,1,Low Value
15275.0,303,1,615.14,1,Low Value
15276.0,245,1,135.31,1,Low Value
15299.0,276,5,3307.01,1,Low Value
15301.0,219,3,1345.28,1,Low Value
15307.0,216,1,205.3,1,Low Value
15319.0,342,1,204.5,1,Low Value
15332.0,486,4,1661.06,1,Low Value
15339.0,245,1,316.17,1,Low Value
15342.0,306,1,406.09,1,Low Value
15347.0,486,1,201.60000000000002,1,Low Value
15349.0,219,2,473.81,1,Low Value
15350.0,698,1,115.65,1,Low Value
15353.0,517,1,311.65,1,Low Value
15363.0,667,1,326.0,1,Low Value
15364.0,216,1,581.39,1,Low Value
15365.0,246,1,752.6700000000001,1,Low Value
15373.0,333,2,679.83,1,Low Value
15374.0,278,1,168.0,1,Low Value
15376.0,340,1,654.17,1,Low Value
15380.0,333,2,615.4000000000001,1,Low Value
15393.0,283,1,124.10000000000001,1,Low Value
15405.0,280,1,349.1,1,Low Value
15410.0,306,2,727.48,1,Low Value
15423.0,334,1,43.5,1,Low Value
15442.0,221,1,594.0,1,Low Value
15454.0,364,1,179.1,1,Low Value
15456.0,342,2,204.0,1,Low Value
15464.0,224,1,1048.85,1,Low Value
15482.0,274,2,2629.3999999999996,1,Low Value
15483.0,338,3,118.96,1,Low Value
15491.0,216,2,921.6300000000001,1,Low Value
15500.0,333,1,266.26,1,Low Value
15503.0,364,1,147.09,1,Low Value
15508.0,250,4,481.8,1,Low Value
15511.0,334,1,229.8,1,Low Value
15539.0,302,1,538.46,1,Low Value
15545.0,638,1,135.32999999999998,1,Low Value
15549.0,218,1,689.58,1,Low Value
15551.0,275,1,436.06,1,Low Value
15574.0,667,1,375.65,1,Low Value
15576.0,303,1,940.6700000000001,1,Low Value
15579.0,304,1,149.0,1,Low Value
15582.0,281,1,303.61,1,Low Value
15589.0,312,1,184.95,1,Low Value
15597.0,244,1,324.57,1,Low Value
15620.0,281,1,450.52,1,Low Value
15621.0,213,2,248.07,1,Low Value
15622.0,311,1,576.0,1,Low Value
15625.0,337,1,301.14,1,Low Value
15641.0,311,1,453.79,1,Low Value
15643.0,311,3,664.0,1,Low Value
15651.0,275,2,418.98,1,Low Value
15656.0,281,1,63.910000000000004,1,Low Value
15658.0,284,3,583.9000000000001,1,Low Value
15660.0,342,2,364.3,1,Low Value
15661.0,224,1,116.0,1,Low Value
15676.0,244,2,3267.84,1,Low Value
15680.0,486,1,478.89,1,Low Value
15690.0,213,1,128.76,1,Low Value
15691.0,341,1,136.8,1,Low Value
15709.0,342,1,133.25,1,Low Value
15713.0,486,1,171.15,1,Low Value
15716.0,578,1,547.1,1,Low Value
15722.0,219,3,1244.3600000000001,1,Low Value
15723.0,425,1,203.1,1,Low Value
15733.0,311,1,162.3,1,Low Value
15739.0,245,1,449.12,1,Low Value
15759.0,220,1,68.0,1,Low Value
15762.0,215,1,268.44,1,Low Value
15773.0,243,1,635.6800000000001,1,Low Value
15774.0,304,1,270.8,1,Low Value
15811.0,455,1,289.85,1,Low Value
15814.0,275,1,456.23999999999995,1,Low Value
15823.0,667,1,15.0,1,Low Value
15829.0,336,1,310.7,1,Low Value
15830.0,303,1,576.0,1,Low Value
15841.0,220,2,613.26,1,Low Value
15847.0,334,1,208.59,1,Low Value
15862.0,333,2,527.38,1,Low Value
15864.0,245,2,1064.14,1,Low Value
15880.0,578,1,343.28000000000003,1,Low Value
15881.0,425,1,114.45000000000002,1,Low Value
15882.0,547,2,371.32000000000005,1,Low Value
15894.0,578,1,156.74,1,Low Value
15899.0,547,1,56.25,1,Low Value
15904.0,333,1,164.68,1,Low Value
15906.0,250,2,862.32,1,Low Value
15918.0,308,1,192.23,1,Low Value
15919.0,547,1,270.72,1,Low Value
15922.0,698,1,369.5,1,Low Value
15923.0,667,1,127.08,1,Low Value
15930.0,276,1,426.63,1,Low Value
15938.0,221,1,105.0,1,Low Value
15940.0,343,1,35.8,1,Low Value
15945.0,455,1,181.0,1,Low Value
15948.0,333,1,311.0,1,Low Value
15951.0,333,1,333.05,1,Low Value
15973.0,486,1,307.82000000000005,1,Low Value
15976.0,281,1,209.99,1,Low Value
15983.0,455,2,823.55,1,Low Value
15998.0,275,2,1442.6,1,Low Value
16020.0,215,1,518.8,1,Low Value
16030.0,284,1,331.24,1,Low Value
16038.0,302,1,78.45,1,Low Value
16040.0,215,1,437.37,1,Low Value
16048.0,698,2,256.44,1,Low Value
16055.0,281,1,134.8,1,Low Value
16059.0,215,2,223.55,1,Low Value
16065.0,455,1,372.09,1,Low Value
16078.0,342,1,79.2,1,Low Value
16102.0,278,2,1392.8400000000001,1,Low Value
16105.0,221,1,336.96,1,Low Value
16106.0,215,1,108.38,1,Low Value
16109.0,220,2,611.88,1,Low Value
16110.0,343,1,409.7,1,Low Value
16117.0,280,1,232.21,1,Low Value
16119.0,333,1,113.88000000000001,1,Low Value
16125.0,517,1,289.35,1,Low Value
16128.0,275,2,666.82,1,Low Value
16140.0,215,2,725.18,1,Low Value
16142.0,251,1,535.34,1,Low Value
16146.0,218,1,75.0,1,Low Value
16149.0,213,1,116.84,1,Low Value
16159.0,283,1,348.2,1,Low Value
16160.0,215,1,223.49999999999997,1,Low Value
16162.0,341,1,37.4,1,Low Value
16163.0,455,1,441.6,1,Low Value
16180.0,247,2,2730.88,1,Low Value
16182.0,337,1,2327.0,1,Low Value
16183.0,276,1,338.71000000000004,1,Low Value
16200.0,213,1,530.05,1,Low Value
16212.0,342,1,498.15000000000003,1,Low Value
16214.0,341,1,206.7,1,Low Value
16217.0,311,1,183.0,1,Low Value
16224.0,251,1,167.47,1,Low Value
16230.0,280,2,542.03,1,Low Value
16233.0,486,1,147.39999999999998,1,Low Value
16239.0,280,1,347.9,1,Low Value
16250.0,698,1,226.14,1,Low Value
16253.0,245,1,1983.46,1,Low Value
16258.0,247,2,1787.26,1,Low Value
16274.0,698,1,357.95,1,Low Value
16282.0,254,1,168.3,1,Low Value
16302.0,217,1,233.22,1,Low Value
16318.0,244,1,328.15,1,Low Value
16324.0,278,2,262.12,1,Low Value
16327.0,578,1,535.6,1,Low Value
16337.0,275,1,151.05,1,Low Value
16338.0,218,1,214.79999999999998,1,Low Value
16344.0,248,1,101.10000000000001,1,Low Value
16347.0,275,1,444.29,1,Low Value
16352.0,303,1,204.92000000000002,1,Low Value
16367.0,303,2,804.49,1,Low Value
16374.0,245,1,316.73,1,Low Value
16376.0,333,1,112.75999999999999,1,Low Value
16379.0,213,2,1225.44,1,Low Value
16389.0,342,1,119.65,1,Low Value
16394.0,221,1,306.89,1,Low Value
16402.0,578,1,211.8,1,Low Value
16411.0,578,1,131.5,1,Low Value
16414.0,252,1,50.8,1,Low Value
16424.0,339,1,133.56,1,Low Value
16438.0,243,2,264.72,1,Low Value
16441.0,275,1,170.2,1,Low Value
16444.0,216,1,301.32,1,Low Value
16449.0,252,1,416.69,1,Low Value
16457.0,220,1,208.36,1,Low Value
16484.0,308,1,285.7,1,Low Value
16496.0,333,1,414.48,1,Low Value
16498.0,338,1,9.75,1,Low Value
16499.0,425,1,218.10000000000002,1,Low Value
16510.0,667,1,248.1,1,Low Value
16513.0,213,2,211.8,1,Low Value
16519.0,455,1,103.7,1,Low Value
16529.0,307,1,455.25,1,Low Value
16531.0,247,2,422.91,1,Low Value
16532.0,224,1,1910.4,1,Low Value
16533.0,304,1,376.97,1,Low Value
16535.0,243,1,593.75,1,Low Value
16546.0,667,1,299.40000000000003,1,Low Value
16555.0,244,1,133.91,1,Low Value
16565.0,425,1,173.7,1,Low Value
16571.0,283,1,436.68,1,Low Value
16583.0,698,1,233.45,1,Low Value
16586.0,221,1,463.95,1,Low Value
16589.0,338,1,117.68,1,Low Value
16591.0,304,1,213.5,1,Low Value
16593.0,280,1,185.9,1,Low Value
16596.0,486,1,120.65,1,Low Value
16597.0,213,1,90.04,1,Low Value
16600.0,213,2,366.18,1,Low Value
16602.0,275,1,528.08,1,Low Value
16610.0,250,1,75.66,1,Low Value
16616.0,218,1,210.10000000000002,1,Low Value
16629.0,246,1,236.78,1,Low Value
16634.0,340,2,217.9,1,Low Value
16642.0,213,1,380.6,1,Low Value
16654.0,219,2,262.8,1,Low Value
16658.0,547,1,123.24,1,Low Value
16659.0,280,1,39.12,1,Low Value
16665.0,364,1,135.39999999999998,1,Low Value
16667.0,304,1,366.78,1,Low Value
16674.0,305,1,122.2,1,Low Value
16679.0,486,1,129.75,1,Low Value
16693.0,304,1,324.45,1,Low Value
16706.0,303,2,239.82,1,Low Value
16714.0,220,1,15.0,1,Low Value
16716.0,343,1,734.4000000000001,1,Low Value
16718.0,578,1,623.75,1,Low Value
16719.0,224,2,583.18,1,Low Value
16727.0,425,1,272.82,1,Low Value
16747.0,276,2,836.06,1,Low Value
16752.0,667,1,207.5,1,Low Value
16754.0,666,1,2002.4,1,Low Value
16758.0,215,1,369.34000000000003,1,Low Value
16761.0,246,1,316.62,1,Low Value
16770.0,667,1,130.8,1,Low Value
16774.0,276,1,119.32,1,Low Value
16781.0,667,1,311.25,1,Low Value
16789.0,333,1,80.8,1,Low Value
16792.0,311,2,110.38000000000001,1,Low Value
16795.0,455,1,414.88,1,Low Value
16803.0,215,1,332.3,1,Low Value
16806.0,281,1,173.07999999999998,1,Low Value
16811.0,213,1,232.3,1,Low Value
16813.0,246,3,384.55,1,Low Value
16820.0,216,1,497.61,1,Low Value
16830.0,334,1,325.91,1,Low Value
16835.0,278,2,180.85,1,Low Value
16851.0,213,1,102.99000000000001,1,Low Value
16858.0,547,1,375.69000000000005,1,Low Value
16875.0,254,2,1326.13,1,Low Value
16881.0,245,1,432.0,1,Low Value
16882.0,245,1,489.41999999999996,1,Low Value
16883.0,219,2,276.73,1,Low Value
16884.0,303,2,429.84000000000003,1,Low Value
16887.0,244,1,194.88,1,Low Value
16893.0,486,1,145.93,1,Low Value
16898.0,547,1,116.08,1,Low Value
16905.0,243,2,589.1,1,Low Value
16914.0,275,1,208.46,1,Low Value
16915.0,221,3,340.49,1,Low Value
16916.0,667,1,198.08,1,Low Value
16926.0,639,1,230.25,1,Low Value
16930.0,304,2,207.11,1,Low Value
16957.0,283,1,114.84,1,Low Value
16963.0,219,1,110.55000000000001,1,Low Value
16966.0,333,1,385.79999999999995,1,Low Value
16967.0,280,1,319.02,1,Low Value
16968.0,213,1,186.12,1,Low Value
16969.0,339,1,397.36,1,Low Value
16971.0,334,1,357.21,1,Low Value
16988.0,243,1,126.12,1,Low Value
16990.0,220,1,179.0,1,Low Value
16992.0,275,2,728.71,1,Low Value
16997.0,284,1,78.0,1,Low Value
17019.0,547,1,358.82,1,Low Value
17024.0,218,2,56.25,1,Low Value
17027.0,342,1,13.2,1,Low Value
